source	project	run_id	model	task	algo	G	steps	created	headline_metric
wandb	tinker-rl-webarena	xqrihtlb	Qwen/Qwen3-8B				30	2026-04-22T18:07:28Z	
wandb	tinker-rl-webarena	a8hw53mp	Qwen/Qwen3-8B				30	2026-04-22T18:07:39Z	
wandb	tinker-rl-webarena	i9cqxoho	Qwen/Qwen3-8B				30	2026-04-22T18:07:42Z	
wandb	tinker-rl-webarena	8s3hg6ik	Qwen/Qwen3-8B				30	2026-04-22T18:07:55Z	
wandb	tinker-rl-webarena	d6t1c1xf	Qwen/Qwen3-8B				30	2026-04-22T18:08:00Z	
wandb	tinker-rl-webarena	izwp3bda	Qwen/Qwen3-8B				30	2026-04-22T18:08:08Z	
wandb	tinker-rl-webarena	k8behx80	Qwen/Qwen3-8B				30	2026-04-22T18:15:29Z	
wandb	tinker-rl-webarena	l8nvszpt	Qwen/Qwen3-8B				30	2026-04-22T18:15:36Z	
wandb	tinker-rl-webarena	wifx6upd	Qwen/Qwen3-8B				30	2026-04-22T18:15:36Z	
wandb	tinker-rl-webarena	21n4vtgt	Qwen/Qwen3-8B				30	2026-04-22T18:15:47Z	
wandb	tinker-rl-webarena	3oblcw55	Qwen/Qwen3-8B				30	2026-04-22T18:15:54Z	
wandb	tinker-rl-webarena	7wvjj9um	Qwen/Qwen3-8B				30	2026-04-22T18:16:00Z	
wandb	tinker-rl-webarena	i7p8rbmj	Qwen/Qwen3-8B				30	2026-04-22T18:16:18Z	
wandb	tinker-rl-webarena	wad6ehh6	Qwen/Qwen3-8B				30	2026-04-22T18:16:19Z	
wandb	tinker-rl-webarena	r56omxkz	Qwen/Qwen3-8B				30	2026-04-22T18:16:20Z	
wandb	tinker-rl-webarena	bxs7jy5h	Qwen/Qwen3-8B				30	2026-04-22T18:16:33Z	
wandb	tinker-rl-webarena	rd2h3rwa	Qwen/Qwen3-8B				30	2026-04-22T18:21:46Z	
wandb	tinker-rl-webarena	2l6zv2fm	Qwen/Qwen3-8B				30	2026-04-22T18:21:51Z	
wandb	tinker-rl-webarena	jz83g1ef	Qwen/Qwen3-8B				30	2026-04-22T18:21:51Z	
wandb	tinker-rl-webarena	y6w98tn1	Qwen/Qwen3-8B				30	2026-04-22T18:21:51Z	
wandb	tinker-rl-webarena	8icr1c4n	Qwen/Qwen3-8B				30	2026-04-22T18:21:52Z	
wandb	tinker-rl-webarena	nvzito93	Qwen/Qwen3-8B				30	2026-04-22T18:21:53Z	
wandb	tinker-rl-webarena	xvuokaw1	Qwen/Qwen3-8B				30	2026-04-22T18:22:09Z	
wandb	tinker-rl-webarena	jt0q4gub	Qwen/Qwen3-8B				30	2026-04-22T18:22:12Z	
wandb	tinker-rl-webarena	nekr5h64	Qwen/Qwen3-8B				30	2026-04-22T18:22:14Z	
wandb	tinker-rl-webarena	30rzuz2z	Qwen/Qwen3-8B				30	2026-04-22T18:22:22Z	
wandb	tinker-rl-webarena	l2ar5uts	Qwen/Qwen3-8B				30	2026-04-22T18:35:52Z	
wandb	tinker-rl-webarena	dn54vzek	Qwen/Qwen3-8B				30	2026-04-22T18:35:59Z	
wandb	tinker-rl-webarena	g8n9gv6s	Qwen/Qwen3-8B				30	2026-04-22T18:36:04Z	
wandb	tinker-rl-webarena	9vvuigub	Qwen/Qwen3-8B				30	2026-04-22T18:36:10Z	
wandb	tinker-rl-webarena	7tdrwmgz	Qwen/Qwen3-8B				30	2026-04-22T18:36:20Z	
wandb	tinker-rl-webarena	xoeg1eni	Qwen/Qwen3-8B				30	2026-04-22T18:36:21Z	
wandb	tinker-rl-webarena	ui5xass8	Qwen/Qwen3-8B				30	2026-04-22T18:36:29Z	
wandb	tinker-rl-webarena	e7vh8con	Qwen/Qwen3-8B				30	2026-04-22T18:36:33Z	
wandb	tinker-rl-webarena	r1xgo732	Qwen/Qwen3-8B				30	2026-04-22T18:36:44Z	
wandb	tinker-rl-webarena	p82ch1qg	Qwen/Qwen3-8B				30	2026-04-22T18:36:49Z	
wandb	tinker-rl-zvf-counterfactual	5re2um0q						2026-04-19T20:23:31Z	
wandb	tinker-rl-zvf-counterfactual	xvaljrz9						2026-04-19T20:25:18Z	
wandb	tinker-rl-zvf-counterfactual	3d2x9e1l				8		2026-04-19T20:25:19Z	
wandb	tinker-rl-zvf-counterfactual	migzg6om						2026-06-26T04:43:25Z	
wandb	tinker-rl-zvf-counterfactual	7ekz17sg				8		2026-06-26T04:43:41Z	
wandb	tinker-rl-zvf-counterfactual	a3il4jp9						2026-06-26T04:47:17Z	
wandb	tinker-rl-zvf-counterfactual	bn0v3blu				8		2026-06-26T04:47:17Z	
wandb	tinker-rl-zvf-counterfactual	izh1t445				8		2026-06-26T06:19:28Z	
wandb	tinker-rl-zvf-counterfactual	uaf815be						2026-06-26T06:19:28Z	
wandb	tinker-structural-ceiling	uwq1v2xa	google/gemma-2-9b-it			16		2026-04-05T01:42:41Z	
wandb	tinker-structural-ceiling	7sd2bgrh	Qwen/Qwen3-8B			4		2026-04-05T01:42:43Z	
wandb	tinker-structural-ceiling	l75fznth	Qwen/Qwen3-0.6B			16		2026-04-05T01:43:03Z	
wandb	tinker-structural-ceiling	tz9y73d5	Qwen/Qwen3-8B			16		2026-04-05T01:43:06Z	
wandb	tinker-structural-ceiling	g9by488d	NousResearch/Meta-Llama-3.1-8B-Instruct			16		2026-04-05T01:45:24Z	
wandb	tinker-structural-ceiling	wzrmtarp	meta-llama/Llama-3.2-1B			16		2026-04-05T01:45:27Z	
wandb	tinker-structural-ceiling	2gcm9l93	Qwen/Qwen3-1.7B			16		2026-04-05T01:45:30Z	
wandb	tinker-structural-ceiling	bzsu4ven	Qwen/Qwen3-8B			32		2026-04-05T01:45:34Z	
wandb	tinker-structural-ceiling	db69fahg	Qwen/Qwen3-8B			16		2026-04-05T01:45:38Z	
wandb	tinker-structural-ceiling	8f667vum	Qwen/Qwen3-8B			16		2026-04-05T01:45:41Z	
wandb	tinker-structural-ceiling	o7wddit7	unsloth/Llama-3.2-3B			16		2026-04-05T01:48:52Z	
wandb	tinker-structural-ceiling	3dcw1s1z	Qwen/Qwen3-8B			16		2026-04-05T01:48:55Z	
wandb	tinker-structural-ceiling	1kkx18lp	meta-llama/Llama-3.1-8B			16		2026-04-05T01:48:58Z	
wandb	tinker-structural-ceiling	4utgw5pv	Qwen/Qwen3-8B			64		2026-04-05T01:49:01Z	
wandb	tinker-structural-ceiling	9omyye45	Qwen/Qwen3-8B			16		2026-04-05T01:49:05Z	
wandb	tinker-structural-ceiling	relyr3v9	Qwen/Qwen3-8B			16		2026-04-05T01:49:09Z	
wandb	tinker-structural-ceiling	au00ld7t	Qwen/Qwen3-8B			16		2026-04-05T01:49:38Z	
wandb	tinker-structural-ceiling	wods392r	Qwen/Qwen3-8B			16		2026-04-05T01:49:41Z	
wandb	tinker-structural-ceiling	jk0a4wum	unsloth/Llama-3.2-3B			16		2026-04-05T01:49:45Z	
wandb	tinker-structural-ceiling	ru80tpg3	meta-llama/Llama-3.1-8B			16		2026-04-05T01:49:48Z	
wandb	tinker-structural-ceiling	4cvz8ahi	Qwen/Qwen3-8B			16		2026-04-05T01:49:51Z	
wandb	tinker-structural-ceiling	11vcrboh	Qwen/Qwen3-8B			16		2026-04-05T01:49:54Z	
wandb	tinker-structural-ceiling	dhkz7541	NousResearch/Meta-Llama-3.1-8B-Instruct			16		2026-04-05T01:49:57Z	
wandb	tinker-structural-ceiling	tk9ti3py	NousResearch/Meta-Llama-3.1-8B-Instruct			16		2026-04-05T01:50:00Z	
wandb	tinker-structural-ceiling	75nsn3zf	NousResearch/Meta-Llama-3.1-8B-Instruct			16		2026-04-05T01:50:03Z	
wandb	tinker-structural-ceiling	lb94hq0l	Qwen/Qwen3-8B			4		2026-04-05T02:38:59Z	
wandb	tinker-structural-ceiling	xcry21oz	Qwen/Qwen3-8B			32		2026-04-05T02:39:03Z	
wandb	tinker-structural-ceiling	fi4gcgun	Qwen/Qwen3-8B			64		2026-04-05T02:39:07Z	
wandb	tinker-structural-ceiling	vmgstu8n	NousResearch/Meta-Llama-3.1-8B-Instruct			16		2026-04-05T02:39:10Z	
wandb	tinker-structural-ceiling	ns2dmy6g	meta-llama/Llama-3.1-8B			16		2026-04-05T02:39:14Z	
wandb	tinker-structural-ceiling	l6c44kki	Qwen/Qwen3-8B			16		2026-04-05T02:39:17Z	
wandb	tinker-structural-ceiling	b29zvtgw	Qwen/Qwen3-8B			16		2026-04-05T02:39:20Z	
wandb	tinker-structural-ceiling	3xzfjinb	Qwen/Qwen3-8B			16		2026-04-05T02:39:23Z	
wandb	tinker-structural-ceiling	g9s1d6kj	Qwen/Qwen3-8B			16		2026-04-05T02:39:26Z	
wandb	tinker-structural-ceiling	e3mvvyiq	Qwen/Qwen3-8B			16		2026-04-05T02:39:29Z	
wandb	tinker-structural-ceiling	8fxjhbem	Qwen/Qwen3-8B			16		2026-04-05T02:39:33Z	
wandb	tinker-structural-ceiling	1bwrtm80	unsloth/Llama-3.2-3B			16		2026-04-05T02:39:37Z	
wandb	tinker-structural-ceiling	olk6ridp	unsloth/Llama-3.2-3B			16		2026-04-05T02:39:40Z	
wandb	tinker-structural-ceiling	6esoa405	meta-llama/Llama-3.1-8B			16		2026-04-05T02:39:43Z	
wandb	tinker-structural-ceiling	fqy0suhh	NousResearch/Meta-Llama-3.1-8B-Instruct			16		2026-04-05T02:39:47Z	
wandb	tinker-structural-ceiling	bah3v16s	NousResearch/Meta-Llama-3.1-8B-Instruct			16		2026-04-05T03:24:23Z	
wandb	tinker-structural-ceiling	ypoxiv77	Qwen/Qwen3-8B			64		2026-04-05T03:36:09Z	
wandb	tinker-structural-ceiling	yczw852g	Qwen/Qwen3-8B			64		2026-04-05T03:36:45Z	
wandb	tinker-structural-ceiling	4sj6ngi2	Qwen/Qwen3-8B			64		2026-04-05T03:44:58Z	
wandb	tinker-structural-ceiling	qruyd8fv	Qwen/Qwen3-8B			16		2026-04-05T04:15:38Z	
wandb	tinker-structural-ceiling	t7yem05i	Qwen/Qwen3-8B			16		2026-04-05T04:15:38Z	
wandb	tinker-structural-ceiling	19j7l8nz	Qwen/Qwen3-8B			16		2026-04-05T04:15:39Z	
wandb	tinker-structural-ceiling	5jpkrt7c	Qwen/Qwen3-8B			32		2026-04-05T04:15:39Z	
wandb	tinker-structural-ceiling	dzi4qv32	meta-llama/Llama-3.2-1B			16		2026-04-05T04:15:39Z	
wandb	tinker-structural-ceiling	o5ug7kjl	Qwen/Qwen3-8B			16		2026-04-05T04:15:39Z	
wandb	tinker-structural-ceiling	pb6nlxre	Qwen/Qwen3-8B			4		2026-04-05T04:15:39Z	
wandb	tinker-structural-ceiling	xqglqxyl	unsloth/Llama-3.2-3B			16		2026-04-05T04:15:39Z	
wandb	tinker-structural-ceiling	401km939	Qwen/Qwen3-8B			16		2026-04-05T04:15:40Z	
wandb	tinker-structural-ceiling	jkhu9wzy	Qwen/Qwen3-8B			16		2026-04-05T04:15:40Z	
wandb	tinker-structural-ceiling	ibm4my2m	Qwen/Qwen3-8B			32		2026-04-05T04:56:52Z	
wandb	tinker-structural-ceiling	ldv3nmul	Qwen/Qwen3-8B				50	2026-04-05T05:40:07Z	
wandb	tinker-structural-ceiling	gfnn8ski	Qwen/Qwen3-8B		reinforce	16		2026-04-05T06:49:00Z	
wandb	tinker-structural-ceiling	k4wnuznd	Qwen/Qwen3-8B		grpo	16		2026-04-05T06:49:00Z	
wandb	tinker-structural-ceiling	m7aqw7nr	Qwen/Qwen3-8B		grpo	16		2026-04-05T06:49:00Z	
wandb	tinker-structural-ceiling	r42lztk3	Qwen/Qwen3-8B		grpo	16		2026-04-05T06:49:00Z	
wandb	tinker-structural-ceiling	574m06vf	Qwen/Qwen3-8B		grpo	16		2026-04-05T06:49:06Z	
wandb	tinker-structural-ceiling	6lepd7co	Qwen/Qwen3-8B		grpo	16		2026-04-05T06:49:06Z	
wandb	tinker-structural-ceiling	puw5qm3c	Qwen/Qwen3-8B		grpo	16		2026-04-05T06:49:06Z	
wandb	tinker-structural-ceiling	r3lr8g9d	Qwen/Qwen3-8B		grpo	16		2026-04-05T06:49:06Z	
wandb	tinker-structural-ceiling	6c799epy	Qwen/Qwen3-8B		grpo	16		2026-04-05T09:53:00Z	
wandb	tinker-structural-ceiling	apq65fnt	Qwen/Qwen3-8B		grpo	16		2026-04-05T09:53:00Z	
wandb	tinker-structural-ceiling	azw8cyq5	Qwen/Qwen3-8B		grpo	16		2026-04-05T09:53:00Z	
wandb	tinker-structural-ceiling	cwr3hwmi	Qwen/Qwen3-8B		reinforce	16		2026-04-05T09:53:00Z	
wandb	tinker-structural-ceiling	dhm20bk0	Qwen/Qwen3-8B		grpo	16		2026-04-05T09:53:00Z	
wandb	tinker-structural-ceiling	hki79k0h	Qwen/Qwen3-8B		grpo	16		2026-04-05T09:53:00Z	
wandb	tinker-structural-ceiling	mwdkesn2	Qwen/Qwen3-8B		grpo	16		2026-04-05T09:53:00Z	
wandb	tinker-structural-ceiling	spblag1r	Qwen/Qwen3-8B		grpo	16		2026-04-05T09:53:01Z	
wandb	webarena-eval	zv260fry	Qwen/Qwen3-8B				30	2026-04-22T14:46:49Z	
wandb	webarena-eval	bnjfmbiv	Qwen/Qwen3-8B				30	2026-04-22T14:53:43Z	
wandb	webarena-eval	fuydbudz	Qwen/Qwen3-8B				30	2026-04-22T14:53:43Z	
wandb	webarena-eval	yxfpxg5z	Qwen/Qwen3-8B				30	2026-04-22T14:53:43Z	
wandb	webarena-eval	oqnoftbk	Qwen/Qwen3-8B				30	2026-04-22T14:53:48Z	
wandb	webarena-eval	lkggpjqt	Qwen/Qwen3-8B				30	2026-04-22T14:53:49Z	
wandb	webarena-eval	gx2tvzgj	Qwen/Qwen3-8B				30	2026-04-22T14:53:52Z	
wandb	webarena-eval	kqm1xxze	Qwen/Qwen3-8B				30	2026-04-22T14:53:52Z	
wandb	webarena-eval	larw6gk4	Qwen/Qwen3-8B				30	2026-04-22T14:53:52Z	
wandb	webarena-eval	ttet206b	Qwen/Qwen3-8B				30	2026-04-22T14:54:00Z	
wandb	webarena-eval	5lsiiibf	Qwen/Qwen3-8B				30	2026-04-22T15:04:49Z	
wandb	webarena-eval	9dd1t30g	Qwen/Qwen3-8B				30	2026-04-22T15:04:51Z	
wandb	webarena-eval	a9w66q7s	Qwen/Qwen3-8B				30	2026-04-22T15:04:51Z	
wandb	webarena-eval	dplo6v85	Qwen/Qwen3-8B				30	2026-04-22T15:04:52Z	
wandb	webarena-eval	o73dpvzy	Qwen/Qwen3-8B				30	2026-04-22T15:04:52Z	
wandb	webarena-eval	254cviu3	Qwen/Qwen3-8B				30	2026-04-22T15:13:40Z	
wandb	webarena-eval	fe076gh0	Qwen/Qwen3-8B				30	2026-04-22T15:13:45Z	
wandb	webarena-eval	ksincxw8	Qwen/Qwen3-8B				30	2026-04-22T15:13:51Z	
wandb	webarena-eval	ebg9mc4b	Qwen/Qwen3-8B				30	2026-04-22T15:13:52Z	
wandb	webarena-eval	n4r9g9jo	Qwen/Qwen3-8B				30	2026-04-22T17:05:44Z	
wandb	webarena-eval	oocxmb27	Qwen/Qwen3-8B				30	2026-04-22T17:24:50Z	
wandb	webarena-eval	e565grlr	Qwen/Qwen3-8B				30	2026-04-22T17:24:58Z	
wandb	webarena-eval	0dy9uexq	Qwen/Qwen3-8B				30	2026-04-22T17:25:09Z	
wandb	webarena-eval	e9rd0oj2	Qwen/Qwen3-8B				30	2026-04-22T17:25:24Z	
wandb	webarena-eval	t34qc0q6	Qwen/Qwen3-8B				30	2026-04-22T17:25:38Z	
wandb	webarena-eval	6uqw1bps	Qwen/Qwen3-8B				30	2026-04-22T17:25:52Z	
wandb	zvf-audit	n7l4blh5	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:52:37Z	
wandb	zvf-audit	k3j46k6z	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:52:39Z	
wandb	zvf-audit	p99vasew	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:52:40Z	
wandb	zvf-audit	0dzxhg0l	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:52:42Z	
wandb	zvf-audit	78t98wqf	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	7aihoab1	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	85m75xxx	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	edr7vpjn	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	pchcblrj	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	pgnilb5s	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	sk29x7q0	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	zvxgci4s	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:52:43Z	
wandb	zvf-audit	qk4x68rt	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:52:44Z	
wandb	zvf-audit	ammkwqia	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:52:46Z	
wandb	zvf-audit	nqhk37zd	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:52:48Z	
wandb	zvf-audit	ot46tlre	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:52:50Z	
wandb	zvf-audit	c66oozvz	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:52:51Z	
wandb	zvf-audit	7gk9bio0	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:52:53Z	
wandb	zvf-audit	rckapt6p	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:52:54Z	
wandb	zvf-audit	83q8og6p	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:52:56Z	
wandb	zvf-audit	nyh8lqez	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:52:58Z	
wandb	zvf-audit	od3thnnv	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:52:59Z	
wandb	zvf-audit	tipbq188	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:01Z	
wandb	zvf-audit	c69j3akf	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:53:03Z	
wandb	zvf-audit	xucdybec	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:53:04Z	
wandb	zvf-audit	lq4g7s9x	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	5	2026-06-07T05:53:06Z	
wandb	zvf-audit	w9a7er77	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:53:08Z	
wandb	zvf-audit	ak18gv5h	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:53:09Z	
wandb	zvf-audit	2gny03x7	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:11Z	
wandb	zvf-audit	ex5woyns	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:53:13Z	
wandb	zvf-audit	xrtkb7u8	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:14Z	
wandb	zvf-audit	me6jzgx0	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:16Z	
wandb	zvf-audit	yzyhmdxf	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:53:18Z	
wandb	zvf-audit	6z2osmby	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:19Z	
wandb	zvf-audit	f0g2bcyf	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:21Z	
wandb	zvf-audit	t0yt81ov	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:53:23Z	
wandb	zvf-audit	s051nx9v	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:24Z	
wandb	zvf-audit	857gk0qs	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:26Z	
wandb	zvf-audit	eq3pxfgx	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:53:27Z	
wandb	zvf-audit	9af6ckcv	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:29Z	
wandb	zvf-audit	a2mq8dgt	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:30Z	
wandb	zvf-audit	37e12c3n	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:53:32Z	
wandb	zvf-audit	f4mlcuim	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:33Z	
wandb	zvf-audit	7y0ih1yu	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	5	2026-06-07T05:53:35Z	
wandb	zvf-audit	2rv2l3sz	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:53:36Z	
wandb	zvf-audit	ixetk8bd	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:53:38Z	
wandb	zvf-audit	6upnxn8t	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	5	2026-06-07T05:53:39Z	
wandb	zvf-audit	6nn1peph	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:53:41Z	
wandb	zvf-audit	khz04m6p	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:43Z	
wandb	zvf-audit	ksxiyce2	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:43Z	
wandb	zvf-audit	x0u26ru3	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:45Z	
wandb	zvf-audit	zc6rnuan	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:53:47Z	
wandb	zvf-audit	g27addt8	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:53:48Z	
wandb	zvf-audit	r0hapkng	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:48Z	
wandb	zvf-audit	29po0vms	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:49Z	
wandb	zvf-audit	ofd2cey6	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:50Z	
wandb	zvf-audit	vznxm88g	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	5	2026-06-07T05:53:50Z	
wandb	zvf-audit	alpkdu0y	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:53:51Z	
wandb	zvf-audit	m39mw5p9	meta-llama/Llama-3.2-1B	llama3		4	5	2026-06-07T05:53:53Z	
wandb	zvf-audit	ij11371m	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:54Z	
wandb	zvf-audit	62x5opmd	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	3	2026-06-07T05:53:56Z	
wandb	zvf-audit	nr6xlklq	meta-llama/Llama-3.2-3B	llama3		4	5	2026-06-07T05:53:57Z	
wandb	zvf-audit	w1ygw7ry	Qwen/Qwen3-8B	qwen3_instruct		4	12	2026-06-07T05:53:57Z	
wandb	zvf-audit	5i9arh71	meta-llama/Llama-3.2-1B	llama3		8	5	2026-06-07T05:53:58Z	
wandb	zvf-audit	ar0um9le	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		4	5	2026-06-07T05:53:59Z	
wandb	zvf-audit	lbf1iypn	meta-llama/Llama-3.2-3B	llama3		8	12	2026-06-07T05:53:59Z	
wandb	zvf-audit	gqygdiio	meta-llama/Llama-3.2-3B	llama3		8	5	2026-06-07T05:54:01Z	
wandb	zvf-audit	vrdk4352	openai/gpt-oss-20b	gpt_oss_low_reasoning		16	12	2026-06-07T05:54:01Z	
wandb	zvf-audit	7td5iscx	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	nemotron3_disable_thinking		16	12	2026-06-07T05:54:02Z	
wandb	zvf-audit	bonnsueg	Qwen/Qwen3-30B-A3B-Instruct-2507	qwen3_instruct		4	12	2026-06-07T05:54:04Z	
wandb	zvf-audit	v8gjgfhz	Qwen/Qwen3-32B	qwen3_instruct		4	12	2026-06-07T05:54:06Z	
wandb	zvf-audit	qm3ifsss	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	12	2026-06-07T05:54:07Z	
wandb	zvf-audit	z9gfnebg	meta-llama/Llama-3.1-8B-Instruct	llama3		4	12	2026-06-07T05:54:08Z	
wandb	zvf-audit	hriydc1g	Qwen/Qwen3-8B	qwen3_instruct		4	12	2026-06-07T05:54:10Z	
wandb	zvf-audit	5ybui1qq	meta-llama/Llama-3.2-3B	llama3		16	12	2026-06-07T05:54:12Z	
wandb	zvf-audit	2qajqu8m	openai/gpt-oss-20b	gpt_oss_low_reasoning		16	12	2026-06-07T05:54:13Z	
wandb	zvf-audit	lv9uw3tw	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	nemotron3_disable_thinking		4	12	2026-06-07T05:54:15Z	
wandb	zvf-audit	ayc55u41	Qwen/Qwen3-30B-A3B-Instruct-2507	qwen3_instruct		16	12	2026-06-07T05:54:17Z	
wandb	zvf-audit	vuuthtvf	Qwen/Qwen3-32B	qwen3_instruct		4	12	2026-06-07T05:54:19Z	
wandb	zvf-audit	w4cup43y	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		8	12	2026-06-07T05:54:21Z	
wandb	zvf-audit	q317bvxq	meta-llama/Llama-3.1-8B-Instruct	llama3		4	12	2026-06-07T05:54:22Z	
wandb	zvf-audit	rhttqcpw	Qwen/Qwen3-8B	qwen3_instruct		16	12	2026-06-07T05:54:23Z	
wandb	zvf-audit	1nhe5hcm	meta-llama/Llama-3.2-3B	llama3		4	12	2026-06-07T05:54:25Z	
wandb	zvf-audit	0yhr3yhs	openai/gpt-oss-20b	gpt_oss_low_reasoning		4	12	2026-06-07T05:54:26Z	
wandb	zvf-audit	taum7kox	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	nemotron3_disable_thinking		4	12	2026-06-07T05:54:28Z	
wandb	zvf-audit	7l1zfe85	Qwen/Qwen3-30B-A3B-Instruct-2507	qwen3_instruct		16	12	2026-06-07T05:54:31Z	
wandb	zvf-audit	n484z7kx	Qwen/Qwen3-32B	qwen3_instruct		8	12	2026-06-07T05:54:33Z	
wandb	zvf-audit	5falx38b	Qwen/Qwen3-4B-Instruct-2507	qwen3_instruct		16	12	2026-06-07T05:54:34Z	
wandb	zvf-audit	gszwbwlk	meta-llama/Llama-3.1-8B-Instruct	llama3		4	12	2026-06-07T05:54:36Z	
wandb	zvf-audit	5ckeq7c1	Qwen/Qwen3-8B	qwen3_instruct		8	12	2026-06-07T05:54:38Z	
wandb	zvf-audit	ue6slspb	meta-llama/Llama-3.2-3B	llama3		8	12	2026-06-07T05:54:39Z	
wandb	zvf-audit	f99qr9m7	openai/gpt-oss-20b	gpt_oss_low_reasoning		8	12	2026-06-07T05:54:40Z	
wandb	zvf-audit	dp6r2l19	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	nemotron3_disable_thinking		4	12	2026-06-07T05:54:42Z	
wandb	zvf-audit	ov4tevce	Qwen/Qwen3-30B-A3B-Instruct-2507	qwen3_instruct		16	12	2026-06-07T05:54:44Z	
