entry_id,category,mutation_idx,expected,actual,mut_label
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_grpo_qwen3-8b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
trl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,0,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,1,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,2,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,3,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,4,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,5,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,6,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,7,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,8,caught,caught,wrong_type:min_report
verl_grpo_qwen3-8b_gsm8k,wrong_type_min_report,9,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,0,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,1,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,2,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,3,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,4,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,5,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,6,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,7,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,8,caught,caught,wrong_type:min_report
zvf130_cppo,wrong_type_min_report,9,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,0,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,1,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,2,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,3,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,4,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,5,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,6,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,7,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,8,caught,caught,wrong_type:min_report
zvf130_es,wrong_type_min_report,9,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,0,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,1,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,2,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,3,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,4,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,5,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,6,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,7,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,8,caught,caught,wrong_type:min_report
zvf130_mcgrpo,wrong_type_min_report,9,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,0,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,1,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,2,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,3,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,4,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,5,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,6,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,7,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,8,caught,caught,wrong_type:min_report
zvf130_ngrpo,wrong_type_min_report,9,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,0,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,1,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,2,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,3,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,4,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,5,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,6,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,7,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,8,caught,caught,wrong_type:min_report
zvf130_scafgrpo,wrong_type_min_report,9,caught,caught,wrong_type:min_report
colab-open_dapo_e3,drop_provenance_source_artifacts,0,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,1,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,2,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,3,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,4,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,5,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,6,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,7,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,8,caught,caught,drop_provenance_source_artifacts
colab-open_dapo_e3,drop_provenance_source_artifacts,9,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,0,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,1,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,2,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,3,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,4,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,5,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,6,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,7,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,8,caught,caught,drop_provenance_source_artifacts
colab-open_drgrpo_e3,drop_provenance_source_artifacts,9,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,0,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,1,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,2,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,3,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,4,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,5,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,6,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,7,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,8,caught,caught,drop_provenance_source_artifacts
colab-open_grpo-adaptiveg_e3,drop_provenance_source_artifacts,9,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,0,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,1,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,2,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,3,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,4,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,5,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,6,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,7,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,8,caught,caught,drop_provenance_source_artifacts
colab-open_grpo_e3,drop_provenance_source_artifacts,9,caught,caught,drop_provenance_source_artifacts
delta_aero,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_aero,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_areal,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_cppo,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_dapo,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_drgrpo,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_es,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_gift,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_gspo,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_mcgrpo,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_ngrpo,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,0,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,1,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,2,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,3,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,4,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,5,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,6,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,7,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,8,caught,skipped_noop,error:KeyError
delta_scafgrpo,drop_provenance_source_artifacts,9,caught,skipped_noop,error:KeyError
openrlhf_grpo_qwen3-8b_gsm8k,drop_provenance_source_artifacts,0,caught,caught,drop_provenance_source_artifacts
openrlhf_grpo_qwen3-8b_gsm8k,drop_provenance_source_artifacts,1,caught,caught,drop_provenance_source_artifacts
openrlhf_grpo_qwen3-8b_gsm8k,drop_provenance_source_artifacts,2,caught,caught,drop_provenance_source_artifacts
