cell_id	field	present_in_manifest	classification	raw_value
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s0_d897142710	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t0.6_s1_b60b0420a2	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s0_6aab836f38	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G16_t1_s1_1e545cf2f6	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s0_a5b25a88a5	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t0.6_s1_58aa148ca9	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s0_6c07ec4633	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G2_t1_s1_4a331a7ae6	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=32"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s0_0d154e9dbc	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=32"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=32"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=32"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	heldout_split	Y	PRESENT_KEYWORD	"""gsm8k_hard"""
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	decontamination_notes	Y	PRESENT_KEYWORD	"""gsm8k-train-slice"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
